PARTNAME,PDES,TQUANT,TUNITNAME,PRICE,VPRICE,PURCHASEPRICE,ICODE,DUEDATE,CLOSEDBOOL,TBALANCE,PACKBALANCE,TAXSUM,PACKED,PACKPACKED,PERCENT,DISPRICE,QPRICE,VATPRICE,QPROFIT,QPROFITPERCENT,PRICEBAL,CODE,PRSOURCENAME,PURSOURCENAME,NUMPACK,PACKCODE,MODELNAME,PLANHOURSD,PLANHOURSSUM,REVNAME,VATFLAGA,COMMISSION,COMMISSION2,BARCODE,SERIALNAME,CUSTPARTNAME,CUSTPARTBARCODE,YOURORDLINE,QUANT,ABALANCE,PBALANCE,UNITNAME,UNSPSCCODE,UNSPSCDES,CLUSTNAME,MRP,ATP,PDATE,PRDATE,CASHFLOWDATE,DCODE,CODEDES,BUDCODE,COSTCNAME,EXCH,PBONUSFLAG,ORDISTATUSDES,COPYFAVSUPFLAG,SUPNAME,OBFLAG,PREPAYED,PAYCUSTNAME,PARTTREEFLAG,PURTAXPERCENT,PAYCUSTDES,LCODE,LEXCH,PROJCOSTFLAG,MPARTNAME,MPARTDES,MMPARTNAME,REMARK1,REMARK2,KITNUM,QRANKCODE,QRANKDES,DCMONTHS,MINEXPDAYS,WARHSREMARK,DEALNAME,DLINE,CHARGEPULSES,DS,RRMETHODNAME,RRMETHODDES,RRTIMINGNAME,RRTIMINGDES,FROMDATE,TODATE,AFLAG,SOF_EXTFILENAME,Y_4060_5_ESH,ORDI,KLINE,ORDNAME
20042001,בד מיורקה מס' 1 בז כהה,15.0,מטר,75.0,87.75,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,15.0,0,0.0,0,0,0.0,75.0,1125.0,1316.25,1125.0,0.0,1125.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20042001,,,,0,15.0,15.0,15.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20042001,,,0,,,0,0,,,0,,,,,,,,,,,MAIORCA NO 1 beige dark,1092,1,1000822
20002002,בד ג'וי מס' 2 קרם,2.0,מטר,45.0,52.65,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,45.0,90.0,105.3,90.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20002002,,,,0,2.0,0.0,2.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20002002,,,0,,,0,0,,,0,,,,,,,,,,,JOY NO 2 CREAM,1088,1,1000821
20002004,בד ג'וי מס' 4 שחור לבן,12.0,מטר,45.0,52.65,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,45.0,540.0,631.8,540.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20002004,,,,0,12.0,0.0,12.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20002004,,,0,,,0,0,,,0,,,,,,,,,,,JOY NO 4 BLACK & WITHE,1089,2,1000821
20002006,בד ג'וי מס' 6 שחור לבן כהה,2.0,מטר,45.0,52.65,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,45.0,90.0,105.3,90.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20002006,,,,0,2.0,0.0,2.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20002006,,,0,,,0,0,,,0,,,,,,,,,,,JOY NO 6 DARK BLACK & WITHE,1090,3,1000821
20004075,בד ואלוטו מס' 75 ורוד,3.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,207.0,242.19,207.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004075,,,,0,3.0,0.0,3.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004075,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 75 PINK,1087,1,1000820
200679853,בד וויאז' מס' 9853 ורוד,7.0,מטר,65.0,76.05,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,65.0,455.0,532.35,455.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,200679853,,,,0,7.0,0.0,7.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,200679853,,,0,,,0,0,,,0,,,,,,,,,,,VOYAGE NO.9853 PINK,1091,1,1000819
20013014,בד גארפילד מס' 14 דובדבן,1.1,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,75.9,88.8,75.9,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20013014,,,,0,1.1,0.0,1.1,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20013014,,,0,,,0,0,,,0,,,,,,,,,,,GARFIELD NO 14 CHERRY,1086,1,1000818
11009004,דמוי עור חוץ/ פנים טריו 04 צהוב סגול,1.0,מטר,79.0,92.43,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,79.0,79.0,92.43,79.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11009004,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11009004,,,0,,,0,0,,,0,,,,,,,,,,,TRIO E.KAHVE NO 04,1085,1,1000817
11001301,דמוי עור רוגל מס' 301 חום,2.5,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,2.5,0,0.0,0,0,0.0,69.0,172.5,201.83,172.5,0.0,172.5,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11001301,,,,0,2.5,2.5,2.5,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11001301,,,0,,,0,0,,,0,,,,,,,,,,,ROGEL NO. 301 MARRONE,1084,1,1000816
20004032,בד ואלוטו מס' 32 בז' כהה,15.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,1035.0,1210.95,1035.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004032,,,,0,15.0,0.0,15.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004032,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 32  DARK BEIGE,1082,1,1000815
20004071,בד ואלוטו מס' 71 ורוד פודרה,3.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,207.0,242.19,207.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004071,,,,0,3.0,0.0,3.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004071,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 71 PINK POWDER,1083,2,1000815
20016431,בד אסטון מס' 431 טאופ כהה,3.2,מטר,59.0,69.03,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,188.8,220.9,188.8,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20016431,,,,0,3.2,0.0,3.2,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20016431,,,0,,,0,0,,,0,,,,,,,,,,,ASTON NO. 431 DARK TAUPE,1080,1,1000813
20017016,בד ווג מס' 16 אפור כהה,8.0,מטר,59.0,69.03,13.37,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,472.0,552.24,365.04,341.29,0.0,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20017016,,,,0,8.0,0.0,8.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017016,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 16 DARK GREY,1079,1,1000812
10000000,עור- עז,5.25,SQF,10.0,11.7,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,10.0,52.5,61.43,52.5,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,5.25,0.0,5.25,SQF,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,1077,1,1000811
10000000,עור-פנינה,5.0,SQF,12.0,14.04,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,12.0,60.0,70.2,60.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,5.0,0.0,5.0,SQF,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,1078,2,1000811
20054042,בד קז'ואל מס' 42 אבן בהיר,18.0,מטר,89.0,104.13,0.0,"ש""ח",2024-04-08T00:00:00Z,,18.0,0,0.0,0,0,0.0,89.0,1602.0,1874.34,1602.0,0.0,1602.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20054042,,,,0,18.0,18.0,18.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20054042,,,0,,,0,0,,,0,,,,,,,,,,,CASUAL 42 Silver,1076,1,1000810
20009606,בד סוהו מס' 606 ג'ינס רטרו,11.0,מטר,49.0,57.33,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,49.0,539.0,630.63,539.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20009606,,,,0,11.0,0.0,11.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20009606,,,0,,,0,0,,,0,,,,,,,,,,,SOHO NO. 606 Turquoise jeans,1073,1,1000808
20038015,בד טרופיקל מס' 15,1.0,מטר,99.0,115.83,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,99.0,99.0,115.83,99.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20038015,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20038015,,,0,,,0,0,,,0,,,,,,,,,,,TROPICAL/ZURI NO 15,1074,2,1000808
20033903,בד דיפנדר מס' 903 טאופ בהיר,3.5,מטר,70.0,81.9,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,70.0,245.0,286.65,245.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20033903,,,,0,3.5,0.0,3.5,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20033903,,,0,,,0,0,,,0,,,,,,,,,,,DEFENDER NO 903 Light taupe,1072,1,1000807
20009505,בד סוהו מס' 505 ירוק בהיר,10.5,מטר,49.0,57.33,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,49.0,514.5,601.97,514.5,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20009505,,,,0,10.5,0.0,10.5,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20009505,,,0,,,0,0,,,0,,,,,,,,,,,SOHO NO 505 LIGHTE GREEN,1071,1,1000806
20058120,בד טוסקנה מס' 120 טאופ בהיר,9.0,מטר,75.0,87.75,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,675.0,789.75,675.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20058120,,,,0,9.0,0.0,9.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20058120,,,0,,,0,0,,,0,,,,,,,,,,,TUSCANY/TOP 120,1070,1,1000805
20042003,בד מיורקה מס' 3 בז בהיר,18.0,מטר,75.0,87.75,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,18.0,0,0.0,0,0,0.0,75.0,1350.0,1579.5,1350.0,0.0,1350.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20042003,,,,0,18.0,18.0,18.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20042003,,,0,,,0,0,,,0,,,,,,,,,,,MAIORCA NO 3 beige bright,1069,1,1000804
20005603,בד ג'אנובה מס' 603 ירוק טורקיז,12.0,מטר,55.0,64.35,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,12.0,0,0.0,0,0,0.0,55.0,660.0,772.2,660.0,0.0,660.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20005603,,,,0,12.0,12.0,12.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20005603,,,0,,,0,0,,,0,,,,,,,,,,,GENOVA NO 603 Turquoise green,1068,1,1000803
10004001,עורות בקר דגם סואבה צבע A-7 אבן,1.0,SQF,15.0,17.55,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,-51.25,0,0.0,0,0,0.0,15.0,15.0,17.55,15.0,0.0,-768.75,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10004001,,,,0,1.0,-51.25,1.0,SQF,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10004001,,,0,,,0,0,,,0,,,,,,,,,,,SUAVE LEATHER,1067,1,1000802
20058280,בד טוסקנה מס' 280 צהוב,1.0,מטר,75.0,87.75,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,75.0,87.75,75.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20058280,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20058280,,,0,,,0,0,,,0,,,,,,,,,,,TUSCANY/TOP 280,1064,1,1000801
20038005,בד טרופיקל מס' 5,1.0,מטר,99.0,115.83,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,99.0,99.0,115.83,99.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20038005,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20038005,,,0,,,0,0,,,0,,,,,,,,,,,TROPICAL/ZURI NO 5,1065,2,1000801
20045120,בד צ'ארמינג פרפרים מס' 120,1.0,מטר,99.0,115.83,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,99.0,99.0,115.83,99.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20045120,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20045120,,,0,,,0,0,,,0,,,,,,,,,,,CHARMING NO 120,1066,3,1000801
20001707,בד קווארץ מס' 707 ורוד פוקסיה,2.0,מטר,50.0,58.5,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,100.0,117.0,100.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20001707,,,,0,2.0,0.0,2.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20001707,,,0,,,0,0,,,0,,,,,,,,,,,QUARTZ NO 707 Fuchsia PINK,1063,1,1000800
20004055,בד ואלוטו מס' 55 חום בהיר,8.5,מטר,59.0,69.03,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,501.5,586.76,501.5,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004055,,,,0,8.5,0.0,8.5,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004055,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 55 LIGTH BROWN,1062,1,1000799
20005700,בד ג'אנובה מס' 700 ורוד בייבי,1.5,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,103.5,121.1,103.5,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20005700,,,,0,1.5,0.0,1.5,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20005700,,,0,,,0,0,,,0,,,,,,,,,,,GENOVA NO 700 PINK BABY,1059,1,1000797
20042012,בד מיורקה מס' 12 אפור כחלחל,24.0,מטר,75.0,87.75,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,1800.0,2106.0,1800.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20042012,,,,0,24.0,0.0,24.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20042012,,,0,,,0,0,,,0,,,,,,,,,,,MAIORCA NO 12,1057,1,1000796
20038003,בד טרופיקל מס' 3,1.0,מטר,99.0,115.83,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,99.0,99.0,115.83,99.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20038003,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20038003,,,0,,,0,0,,,0,,,,,,,,,,,TROPICAL/ZURI NO 3,1058,2,1000796
20043009,בד מוראנו מס' 9 אזול M,1.0,מטר,99.0,115.83,0.0,"ש""ח",2024-04-09T00:00:00Z,Y,-1.0,0,0.0,0,0,0.0,99.0,99.0,115.83,99.0,0.0,-99.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20043009,,,,0,1.0,-1.0,1.0,מטר,,,,,,,2024-04-09T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20043009,,,0,,,0,0,,,0,,,,,,,,,,,MURANO NO 9 AZUL MEDIUM,1252,3,1000796
20041102,בד הילטון מס' 102 חום,11.0,מטר,79.0,92.43,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,79.0,869.0,1016.73,869.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20041102,,,,0,11.0,0.0,11.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20041102,,,0,,,0,0,,,0,,,,,,,,,,,HILTON/PANAMA NO 102 Heat,1056,1,1000795
20058120,בד טוסקנה מס' 120 טאופ בהיר,14.0,מטר,75.0,87.75,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,1050.0,1228.5,1050.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20058120,,,,0,14.0,0.0,14.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20058120,,,0,,,0,0,,,0,,,,,,,,,,,TUSCANY/TOP 120,1054,1,1000794
20058140,בד טוסקנה מס' 140 אבן,9.0,מטר,75.0,87.75,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,75.0,675.0,789.75,675.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20058140,,,,0,9.0,0.0,9.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20058140,,,0,,,0,0,,,0,,,,,,,,,,,TUSCANY/TOP 140,1055,2,1000794
20059018,בד ארובה מס' 18 אפור,18.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,1242.0,1453.14,1242.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20059018,,,,0,18.0,0.0,18.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20059018,,,0,,,0,0,,,0,,,,,,,,,,,ARUBA NO 18,1053,1,1000793
20004031,בד ואלוטו מס' 31 בז',26.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,26.0,0,0.0,0,0,0.0,69.0,1794.0,2098.98,1794.0,0.0,1794.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004031,,,,0,26.0,26.0,26.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004031,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 31 BEIGE,1052,1,1000792
20047024,בד מרטין מס' 24 ירוק,11.5,מטר,79.0,92.43,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,79.0,908.5,1062.95,908.5,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20047024,,,,0,11.5,0.0,11.5,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20047024,,,0,,,0,0,,,0,,,,,,,,,,,MARTIN NO 24,1050,1,1000791
20022170,בד טריבו מס' 170 טאופ בהיר,18.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,1242.0,1453.14,1242.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20022170,,,,0,18.0,0.0,18.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20022170,,,0,,,0,0,,,0,,,,,,,,,,,TRIBO NO 170 Light taupe,1049,1,1000790
20022170,בד טריבו מס' 170 טאופ בהיר,17.0,מטר,69.0,80.73,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,1173.0,1372.41,1173.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20022170,,,,0,17.0,0.0,17.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20022170,,,0,,,0,0,,,0,,,,,,,,,,,TRIBO NO 170 Light taupe,1048,1,1000789
20017002,בד ווג מס' 2 בז כהה,19.0,מטר,59.0,69.03,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,1121.0,1311.57,1121.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20017002,,,,0,19.0,0.0,19.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017002,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 2 DARK BEIGE,1047,1,1000788
20025100,בד בוקלה מס' 100 לבן,15.0,מטר,79.0,92.43,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,79.0,1185.0,1386.45,1185.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20025100,,,,0,15.0,0.0,15.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20025100,,,0,,,0,0,,,0,,,,,,,,,,,BOUCLE 100 white,1046,1,1000787
20025100,בד בוקלה מס' 100 לבן,9.0,מטר,79.0,92.43,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,79.0,711.0,831.87,711.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20025100,,,,0,9.0,0.0,9.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20025100,,,0,,,0,0,,,0,,,,,,,,,,,BOUCLE 100 white,1045,1,1000786
20017002,בד ווג מס' 2 בז כהה,22.0,מטר,59.0,69.03,0.0,"ש""ח",2024-04-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,1298.0,1518.66,1298.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20017002,,,,0,22.0,0.0,22.0,מטר,,,,,,,2024-04-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017002,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 2 DARK BEIGE,1044,1,1000785
